Date,ASIANPAINT.NS,AXISBANK.NS,BAJFINANCE.NS,HCLTECH.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,NESTLEIND.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,ULTRACEMCO.NS,WIPRO.NS
2020-12-10,2421.635498046875,624.9763793945312,477.1878356933594,735.0401000976562,1330.38623046875,2218.1689453125,494.09906005859375,1049.6978759765625,175.2341766357422,1897.56689453125,1132.14404296875,7494.72314453125,1751.87109375,100.11298370361328,916.8985595703125,248.71824645996094,538.5267944335938,2602.86767578125,4860.8212890625,174.19924926757812
2020-12-11,2416.746337890625,611.2220458984375,482.06939697265625,731.2239990234375,1327.4583740234375,2241.1015625,502.383544921875,1045.6077880859375,178.20008850097656,1914.6153564453125,1135.9010009765625,7492.349609375,1756.4913330078125,100.29475402832031,916.3504638671875,251.39413452148438,541.2899169921875,2602.213623046875,4910.46435546875,173.02455139160156
2020-12-14,2442.822265625,613.86328125,487.5231628417969,740.3403930664062,1317.234619140625,2237.326416015625,512.47119140625,1046.8216552734375,177.8705596923828,1933.5081787109375,1188.54443359375,7456.74658203125,1774.6947021484375,100.91803741455078,909.72607421875,253.00889587402344,549.0552978515625,2615.39501953125,4967.990234375,170.9932861328125
2020-12-15,2422.977783203125,605.09228515625,509.8011779785156,751.364990234375,1335.6181640625,2189.47998046875,504.91766357421875,1037.877197265625,175.93447875976562,1945.2728271484375,1185.3106689453125,7523.0615234375,1736.3310546875,100.13894653320312,901.9824829101562,249.73324584960938,544.67236328125,2581.599853515625,5049.35791015625,172.63299560546875
2020-12-16,2475.70458984375,604.0956420898438,512.1996459960938,750.5592651367188,1354.2418212890625,2212.034912109375,499.4596252441406,1047.8551025390625,176.3052215576172,1946.66845703125,1206.2349853515625,7553.19189453125,1749.0792236328125,101.90487670898438,902.987548828125,248.57986450195312,549.388671875,2630.8193359375,5006.421875,175.42291259765625
2020-12-17,2468.610595703125,603.3980712890625,526.1426391601562,745.7254638671875,1384.09716796875,2184.997314453125,497.4615783691406,1042.01220703125,175.52255249023438,1959.529541015625,1216.2691650390625,7454.033203125,1747.3514404296875,100.39865112304688,907.1220703125,247.01123046875,544.3864135742188,2653.255615234375,5063.99609375,174.688720703125
2020-12-18,2493.967529296875,607.4844360351562,522.739013671875,755.3082885742188,1354.86572265625,2202.1259765625,504.0404968261719,1069.5189208984375,176.71713256835938,1943.4781494140625,1218.8846435546875,7323.970703125,1752.8304443359375,100.71028137207031,909.8402709960938,250.47145080566406,547.8641967773438,2674.56982421875,5045.09814453125,177.94363403320312
2020-12-21,2449.0537109375,580.57373046875,501.77471923828125,738.1779174804688,1317.714599609375,2176.173828125,481.96466064453125,1058.2825927734375,167.2015838623047,1915.06396484375,1174.4681396484375,7146.048828125,1736.5888671875,96.34738159179688,886.152587890625,235.0159149169922,526.4736938476562,2636.382080078125,4903.4638671875,173.24481201171875
2020-12-22,2493.296142578125,587.7997436523438,498.7442932128906,774.9403686523438,1318.1466064453125,2180.939453125,487.61761474609375,1097.115234375,167.57235717773438,1897.2178955078125,1200.956298828125,7164.74658203125,1771.0433349609375,98.84046173095703,884.7820434570312,237.55340576171875,541.48046875,2685.320556640625,4916.6328125,178.2617950439453
2020-12-23,2533.32080078125,590.4908447265625,506.4572448730469,782.4032592773438,1320.594482421875,2236.949462890625,490.833984375,1126.374755859375,171.15611267089844,1914.96435546875,1202.9537353515625,7217.595703125,1788.144287109375,98.65867614746094,888.048583984375,242.67446899414062,547.483154296875,2719.20849609375,4929.02001953125,188.71177673339844
